epoch,learning_rate,loss,mae,mape,val_loss,val_mae,val_mape
0,0.0001874049485195428,0.8803616166114807,0.7120771408081055,598.855224609375,0.7863898873329163,0.6672057509422302,574.157958984375
1,0.0001874049485195428,0.7899966239929199,0.6705770492553711,552.648193359375,0.7215890288352966,0.6386971473693848,632.26806640625
2,0.0001874049485195428,0.7458862662315369,0.650551438331604,566.1127319335938,0.6764357089996338,0.6170743107795715,592.9275512695312
3,0.0001874049485195428,0.7124205827713013,0.6350784301757812,501.5041809082031,0.6385230422019958,0.5997865796089172,595.7900390625
4,0.0001874049485195428,0.6874078512191772,0.6232258081436157,562.9971923828125,0.6166960000991821,0.5892134308815002,572.02490234375
5,0.0001874049485195428,0.6677502989768982,0.6139881610870361,502.6773681640625,0.5929510593414307,0.57622230052948,423.7250671386719
6,0.0001874049485195428,0.6521396040916443,0.6065152883529663,465.7330627441406,0.5717698335647583,0.5659821033477783,381.3089294433594
7,0.0001874049485195428,0.6390378475189209,0.6001949906349182,455.16827392578125,0.5575842261314392,0.5588587522506714,494.3496398925781
8,0.0001874049485195428,0.6282334923744202,0.5949603915214539,445.8066711425781,0.5461550354957581,0.5520421266555786,373.6435546875
9,0.0001874049485195428,0.6185716390609741,0.5906148552894592,488.7545166015625,0.529634416103363,0.5438135862350464,455.0299072265625
10,0.0001874049485195428,0.6105961799621582,0.5866405963897705,512.7134399414062,0.5195475220680237,0.5389025807380676,400.5550537109375
11,0.0001874049485195428,0.6032726168632507,0.5830990076065063,458.64471435546875,0.5145480632781982,0.5365136861801147,390.6319580078125
12,0.0001874049485195428,0.5964333415031433,0.5798696279525757,584.0848388671875,0.49910733103752136,0.5265266299247742,436.8179626464844
13,0.0001874049485195428,0.5913782119750977,0.5773775577545166,495.5263671875,0.5005460977554321,0.5275656580924988,441.7535705566406
14,0.0001874049485195428,0.5863705277442932,0.5750942230224609,545.3291625976562,0.4934455156326294,0.5254237055778503,437.0881652832031
