epoch,learning_rate,loss,mae,mape,val_loss,val_mae,val_mape
0,0.000565154361538589,0.8740702271461487,0.7128920555114746,518.2886352539062,0.8063111901283264,0.6822329759597778,587.9627685546875
1,0.000565154361538589,0.7420923709869385,0.6515538096427917,562.7680053710938,0.7047545909881592,0.6324922442436218,544.04345703125
2,0.000565154361538589,0.6845569610595703,0.6232002973556519,556.4573364257812,0.6655621528625488,0.6140110492706299,517.4708862304688
3,0.000565154361538589,0.6517539620399475,0.6070239543914795,511.4268798828125,0.6400699019432068,0.6007897257804871,625.5092163085938
4,0.000565154361538589,0.6299474835395813,0.5959906578063965,531.690673828125,0.6233417987823486,0.5913180708885193,573.0771484375
5,0.000565154361538589,0.6134569644927979,0.5876345038414001,598.2012939453125,0.6098462343215942,0.5839282274246216,769.417724609375
6,0.000565154361538589,0.6003334522247314,0.5810075402259827,533.4799194335938,0.5979645252227783,0.5790919661521912,545.5983276367188
7,0.000565154361538589,0.5898526310920715,0.5755347013473511,508.8326416015625,0.5886623859405518,0.5738258957862854,506.1387634277344
8,0.000565154361538589,0.5814626216888428,0.5711762309074402,483.82275390625,0.5830576419830322,0.5713061094284058,539.78564453125
9,0.000565154361538589,0.574131965637207,0.5673913359642029,550.5095825195312,0.5734972953796387,0.5656139850616455,543.4266357421875
10,0.000565154361538589,0.5677234530448914,0.563938319683075,519.3465576171875,0.5705857872962952,0.5648851990699768,618.4774780273438
11,0.000565154361538589,0.5619781613349915,0.5608774423599243,438.33221435546875,0.5625583529472351,0.5607883334159851,535.5262451171875
12,0.000565154361538589,0.5575619339942932,0.5584522485733032,458.2227478027344,0.5574434399604797,0.5569894313812256,520.5715942382812
13,0.000565154361538589,0.5531626343727112,0.5562251210212708,487.7899475097656,0.5557764172554016,0.5575293898582458,687.93701171875
14,0.000565154361538589,0.5489746928215027,0.5539984107017517,450.4400939941406,0.5505633354187012,0.553943395614624,626.188232421875
