epoch,learning_rate,loss,mae,mape,val_loss,val_mae,val_mape
0,9.000000136438757e-05,0.9194474816322327,0.8053602576255798,184.3320770263672,1.0386823415756226,0.8480910062789917,184.65533447265625
1,8.099999831756577e-05,0.43919315934181213,0.5140009522438049,184.85276794433594,1.123655080795288,0.8634195327758789,265.16082763671875
2,7.2900002123788e-05,0.20597438514232635,0.33632054924964905,165.39700317382812,1.120534062385559,0.8645475506782532,259.4543151855469
3,6.56100019114092e-05,0.1384161412715912,0.2754271328449249,152.00680541992188,1.0919426679611206,0.8592739701271057,228.4597930908203
4,5.904900172026828e-05,0.1101803109049797,0.24665649235248566,140.36334228515625,1.0958582162857056,0.861049234867096,224.9595489501953
5,5.314410009304993e-05,0.09243711829185486,0.2266373485326767,133.476806640625,1.099147081375122,0.8619747161865234,222.79452514648438
6,4.7829689719947055e-05,0.08061476796865463,0.21120771765708923,127.26685333251953,1.0867183208465576,0.8581475615501404,221.19053649902344
7,4.3046718928962946e-05,0.07059738785028458,0.19583608210086823,118.26052856445312,1.0752352476119995,0.8587079644203186,201.7648162841797
8,3.874204776366241e-05,0.061241984367370605,0.18117764592170715,110.07440948486328,1.0774331092834473,0.8580363392829895,209.58935546875
9,3.4867844078689814e-05,0.05459466949105263,0.16955514252185822,104.8841781616211,1.0663392543792725,0.8581856489181519,193.7771759033203
10,3.138105967082083e-05,0.04965620115399361,0.1621892750263214,101.9434814453125,1.05958890914917,0.8561462759971619,189.1219024658203
11,2.824295370373875e-05,0.04592083767056465,0.15498501062393188,98.4100570678711,1.0586347579956055,0.8573136925697327,181.058349609375
12,2.5418657969566993e-05,0.0431327149271965,0.1507490873336792,94.98223876953125,1.0582573413848877,0.8578172326087952,179.93910217285156
13,2.2876793082104996e-05,0.04116956517100334,0.14681768417358398,92.74725341796875,1.0556193590164185,0.8569736480712891,179.0537872314453
14,2.0589113773894496e-05,0.03917853161692619,0.14353524148464203,92.40117645263672,1.0510053634643555,0.8570134043693542,171.2241973876953
15,1.8530201487010345e-05,0.037754300981760025,0.14111366868019104,89.85651397705078,1.047784447669983,0.856174886226654,168.85723876953125
16,1.667718061071355e-05,0.03608828783035278,0.13764691352844238,90.75763702392578,1.046478271484375,0.8565608263015747,168.17288208007812
17,1.5009462913440075e-05,0.03554653376340866,0.1362258493900299,88.08226013183594,1.0441988706588745,0.8561590313911438,163.3817138671875
18,1.3508516531146597e-05,0.034414973109960556,0.13414232432842255,85.5055160522461,1.0447651147842407,0.856568455696106,163.93409729003906
19,1.2157664968981408e-05,0.03380100429058075,0.13257832825183868,84.76095581054688,1.0405158996582031,0.8560312390327454,160.1753692626953
0,0.0009000000427477062,0.8764973282814026,0.7582163214683533,211.51609802246094,1.032004952430725,0.8556991219520569,141.967041015625
1,0.0008100000559352338,0.8660299181938171,0.7587754130363464,227.83856201171875,1.0573428869247437,0.8517916798591614,203.49835205078125
2,0.0007290000794455409,0.7061334252357483,0.6671406030654907,242.74476623535156,1.1682122945785522,0.8725399971008301,300.0831298828125
3,0.0006561000482179224,0.3891391158103943,0.46605604887008667,220.829345703125,1.2074387073516846,0.8773487210273743,336.590087890625
4,0.0005904900608584285,0.2000301629304886,0.32671552896499634,188.7164306640625,1.2130156755447388,0.8783223628997803,341.7455139160156
5,0.0005314410664141178,0.14185702800750732,0.27509379386901855,169.06813049316406,1.2060855627059937,0.8766593337059021,333.9187316894531
6,0.00047829694813117385,0.10993089526891708,0.2442561239004135,151.4213104248047,1.1855615377426147,0.870597779750824,327.5258483886719
7,0.00043046724749729037,0.09309437870979309,0.22719824314117432,146.34071350097656,1.1547307968139648,0.8626957535743713,314.0627136230469
8,0.0003874205285683274,0.07910976558923721,0.21029245853424072,136.5218048095703,1.1351323127746582,0.8571428656578064,304.1645202636719
9,0.0003486784698907286,0.07086663693189621,0.19934967160224915,130.2681427001953,1.1292952299118042,0.855737030506134,299.1849060058594
10,0.0003138106258120388,0.06348132342100143,0.18848513066768646,125.63671875,1.1313436031341553,0.8560938239097595,300.68646240234375
11,0.00028242956614121795,0.058085545897483826,0.18059015274047852,120.38211822509766,1.1335599422454834,0.8554543852806091,305.0159912109375
12,0.00025418659788556397,0.055484969168901443,0.17684698104858398,117.19001770019531,1.1222825050354004,0.8521872162818909,298.04254150390625
13,0.00022876793809700757,0.05134689807891846,0.17049668729305267,113.59028625488281,1.1259487867355347,0.8537808656692505,301.9638671875
14,0.00020589114865288138,0.04880315437912941,0.16564559936523438,110.36567687988281,1.10741126537323,0.8485694527626038,289.111328125
15,0.0001853020366979763,0.04621833190321922,0.1614709049463272,107.95409393310547,1.114458680152893,0.8511542081832886,287.8344421386719
16,0.00016677183157298714,0.0439709797501564,0.15697644650936127,105.50077819824219,1.1093616485595703,0.8493254780769348,287.7755432128906
17,0.000150094652781263,0.04204648360610008,0.1538611501455307,104.3147201538086,1.1001102924346924,0.8461515307426453,285.9142761230469
18,0.0001350851816823706,0.040711965411901474,0.1506996750831604,103.00408935546875,1.0885361433029175,0.8437383770942688,276.8056945800781
19,0.0001215766606037505,0.038769692182540894,0.1471710205078125,99.06543731689453,1.0847625732421875,0.8435903191566467,272.536376953125
