epoch,learning_rate,loss,mae,mape,val_loss,val_mae,val_mape
0,0.0005000000237487257,0.33952268958091736,0.43485748767852783,255.71128845214844,0.28110337257385254,0.4009142816066742,238.22329711914062
1,0.0005000000237487257,0.2642781734466553,0.38218584656715393,237.83140563964844,0.23966145515441895,0.35721689462661743,220.54405212402344
2,0.0005000000237487257,0.2377038449048996,0.36260321736335754,232.25868225097656,0.2157079428434372,0.34548214077949524,224.69744873046875
3,0.0005000000237487257,0.2219625860452652,0.3504159152507782,228.03721618652344,0.1995319128036499,0.32603713870048523,213.4859619140625
4,0.0005000000237487257,0.2102781981229782,0.34122833609580994,225.48211669921875,0.19137440621852875,0.32871782779693604,226.10220336914062
5,0.0005000000237487257,0.2019476443529129,0.33435145020484924,222.98562622070312,0.18977007269859314,0.32874178886413574,221.31785583496094
6,0.0005000000237487257,0.19576798379421234,0.3294253945350647,221.0641632080078,0.17832306027412415,0.31183236837387085,215.07980346679688
7,0.0005000000237487257,0.19058960676193237,0.32527270913124084,219.4150848388672,0.17253538966178894,0.30894219875335693,201.76693725585938
8,0.0005000000237487257,0.1859336793422699,0.3213089406490326,217.80726623535156,0.16819845139980316,0.306830495595932,212.1202392578125
9,0.0005000000237487257,0.1826367974281311,0.3185631036758423,216.64169311523438,0.16294820606708527,0.30013659596443176,194.62098693847656
10,0.0005000000237487257,0.17953206598758698,0.31603384017944336,214.86163330078125,0.1617784947156906,0.2947925627231598,188.2147216796875
11,0.0005000000237487257,0.1765541136264801,0.31346115469932556,213.74917602539062,0.15894581377506256,0.29164913296699524,190.9939422607422
12,0.0005000000237487257,0.1740868240594864,0.31131163239479065,211.70828247070312,0.15765319764614105,0.29457202553749084,197.38990783691406
13,0.0005000000237487257,0.1719387322664261,0.30949804186820984,210.47276306152344,0.15322495996952057,0.2860077917575836,193.32215881347656
14,0.0005000000237487257,0.169975146651268,0.3078489303588867,209.46826171875,0.15416085720062256,0.29462265968322754,199.9608612060547
15,0.0005000000237487257,0.1682174652814865,0.30629733204841614,208.08804321289062,0.15477481484413147,0.2872132956981659,190.563720703125
16,0.0005000000237487257,0.1666722297668457,0.3048558235168457,207.65847778320312,0.14549268782138824,0.27954918146133423,187.70663452148438
17,0.0005000000237487257,0.16516351699829102,0.3035412132740021,207.0851593017578,0.15002501010894775,0.28286534547805786,185.93533325195312
18,0.0005000000237487257,0.16410550475120544,0.3026184141635895,206.56524658203125,0.14479508996009827,0.2817497253417969,192.07589721679688
19,0.0005000000237487257,0.16251687705516815,0.30117353796958923,205.64041137695312,0.14344260096549988,0.28069594502449036,187.50807189941406
