epoch,loss,mae,mape,val_loss,val_mae,val_mape
0,0.4776027798652649,0.5336945652961731,121.68387603759766,0.305012047290802,0.4364015758037567,107.02520751953125
1,0.24664850533008575,0.3939886689186096,100.62728881835938,0.21048854291439056,0.3667878806591034,95.23609161376953
2,0.20707184076309204,0.36379942297935486,95.21632385253906,0.19280371069908142,0.35235595703125,93.26336669921875
3,0.19418038427829742,0.3525281548500061,92.7351303100586,0.18362821638584137,0.34292125701904297,90.42387390136719
4,0.18645687401294708,0.3453386425971985,91.16036987304688,0.17792415618896484,0.3375227749347687,89.44388580322266
5,0.17417193949222565,0.3322322964668274,88.03753662109375,0.163047194480896,0.3219660520553589,87.15409851074219
6,0.16437885165214539,0.3212425708770752,85.29032135009766,0.1573566347360611,0.31454360485076904,84.73780822753906
7,0.16026587784290314,0.3164576590061188,84.09873962402344,0.15672250092029572,0.3103954493999481,80.21358489990234
8,0.15746133029460907,0.3131272494792938,83.17382049560547,0.15240688621997833,0.304751992225647,79.79181671142578
9,0.15518876910209656,0.31042689085006714,82.47074127197266,0.15040849149227142,0.3037600517272949,80.3254623413086
0,0.2336903214454651,0.3775220513343811,95.75117492675781,0.16895462572574615,0.3309635519981384,89.2679214477539
1,0.16700458526611328,0.3239850401878357,85.88367462158203,0.159416064620018,0.31249213218688965,81.85569763183594
2,0.16169916093349457,0.3177492916584015,84.21631622314453,0.15596866607666016,0.31095385551452637,81.07325744628906
3,0.15849792957305908,0.31400105357170105,83.23609161376953,0.15524935722351074,0.3144739866256714,83.24923706054688
4,0.15606600046157837,0.31120774149894714,82.51820373535156,0.15084508061408997,0.3078225255012512,82.1239013671875
5,0.15400271117687225,0.3088112771511078,81.89195251464844,0.14963825047016144,0.3032553493976593,78.7440185546875
6,0.15185761451721191,0.30632850527763367,81.2689208984375,0.1483144760131836,0.3061915934085846,82.70539855957031
7,0.14989344775676727,0.304056316614151,80.61503601074219,0.1467723548412323,0.30257898569107056,82.30956268310547
8,0.1482553482055664,0.3021758198738098,80.14492797851562,0.1451573222875595,0.30104583501815796,80.25880432128906
9,0.14687134325504303,0.3005388081073761,79.70531463623047,0.14440757036209106,0.2988975942134857,81.22718811035156
10,0.1454756259918213,0.29899004101753235,79.3267593383789,0.1433831751346588,0.29335784912109375,76.5718002319336
11,0.14426085352897644,0.2975691258907318,78.91618347167969,0.1419544517993927,0.2964467704296112,80.46632385253906
12,0.14315563440322876,0.29638323187828064,78.59736633300781,0.13910621404647827,0.2925993502140045,77.97325134277344
13,0.14213517308235168,0.29517844319343567,78.22960662841797,0.1381475180387497,0.289002925157547,75.71504211425781
14,0.14130058884620667,0.2942521274089813,78.04267120361328,0.1377331018447876,0.2905985713005066,77.5994644165039
0,0.7037436962127686,0.6597042083740234,140.8369140625,0.35347291827201843,0.4766404330730438,108.03113555908203
1,0.2613871395587921,0.4061467945575714,101.11959075927734,0.20817062258720398,0.36321932077407837,93.01395416259766
2,0.1805187165737152,0.33808326721191406,89.1896743774414,0.16590243577957153,0.3264527916908264,88.44258880615234
3,0.16533878445625305,0.32207486033439636,85.38282775878906,0.15980705618858337,0.3120700716972351,80.93050384521484
4,0.16085565090179443,0.3169027268886566,84.11024475097656,0.1541711539030075,0.3078930675983429,80.72763061523438
5,0.1578252762556076,0.3133366107940674,83.17240142822266,0.15618270635604858,0.31689369678497314,86.0983657836914
6,0.15563587844371796,0.3107145428657532,82.4805908203125,0.1508634388446808,0.3053598403930664,81.80368041992188
7,0.15376318991184235,0.30856412649154663,81.89698791503906,0.148576021194458,0.3019411563873291,81.4055404663086
8,0.15215983986854553,0.3066999912261963,81.41873168945312,0.14792872965335846,0.3004649579524994,79.88578796386719
9,0.1507865935564041,0.3050537407398224,80.97637176513672,0.14564326405525208,0.3001224398612976,80.66177368164062
10,0.14963404834270477,0.30370083451271057,80.63184356689453,0.1452941596508026,0.2994813919067383,81.4794921875
11,0.14857156574726105,0.3025495111942291,80.34140014648438,0.14343418180942535,0.2953307628631592,77.86886596679688
12,0.14757536351680756,0.30136576294898987,80.03654479980469,0.1433807760477066,0.294965922832489,78.41181182861328
13,0.14666564762592316,0.30028024315834045,79.71961975097656,0.14244194328784943,0.29340022802352905,77.66796112060547
14,0.14586445689201355,0.2994101345539093,79.49747467041016,0.14193764328956604,0.29617518186569214,79.24718475341797
0,0.2106199413537979,0.36036500334739685,93.34001159667969,0.16413633525371552,0.3186083137989044,84.12804412841797
1,0.16606281697750092,0.32244476675987244,85.4798583984375,0.15777139365673065,0.3134145140647888,84.15400695800781
2,0.16098277270793915,0.31678682565689087,84.05606842041016,0.1541626900434494,0.3101141154766083,81.90567016601562
3,0.15765170753002167,0.31294021010398865,83.03845977783203,0.15355029702186584,0.31098976731300354,82.87212371826172
4,0.15474456548690796,0.3095631003379822,82.26903533935547,0.14869454503059387,0.3028789758682251,79.84307098388672
5,0.15237972140312195,0.30681586265563965,81.54767608642578,0.1513490527868271,0.3096904754638672,82.60572814941406
6,0.15047423541545868,0.3046019673347473,80.96946716308594,0.14702296257019043,0.2991144359111786,78.42984771728516
7,0.14863990247249603,0.3024841248989105,80.3969955444336,0.14448705315589905,0.2965005934238434,79.96682739257812
8,0.14722152054309845,0.30086275935173035,79.98005676269531,0.14243963360786438,0.29497626423835754,78.1571044921875
9,0.145790234208107,0.299201637506485,79.55422973632812,0.14134132862091064,0.29280710220336914,77.29405212402344
10,0.144675150513649,0.29791224002838135,79.15547943115234,0.1401304304599762,0.2928193211555481,78.1955795288086
11,0.1435825377702713,0.29669687151908875,78.8386001586914,0.14080092310905457,0.290014386177063,76.85391998291016
12,0.14255526661872864,0.2954733967781067,78.51640319824219,0.1392078548669815,0.29221177101135254,77.90113830566406
13,0.14173641800880432,0.29451194405555725,78.22176361083984,0.13771256804466248,0.289821982383728,77.03073120117188
14,0.14091365039348602,0.2935854494571686,77.9793930053711,0.13690006732940674,0.28866732120513916,76.90963745117188
